"","Algoritmo","input_size","Tiempo","cte_tiempo","Memoria","cte_memoria"
"1","BufferCopy",1000,"535.1283","0.5351283","0",0
"2","BufferCopy",10000,"3584.287","0.35842887","0",0
"3","BufferCopy",20000,"7329.544","0.36647539","0",0
"4","BufferCopy",30000,"10442.1179","0.34806996","0",0
"5","BufferCopy",100000,"33348.7965","0.333487968","0",0
"6","BufferCopy",200000,"100204.2431","0.501020993","0",0
"7","BufferCopy",300000,"460340.8166","1.53446936133333","0",0
"8","BufferCopy",400000,"754632.5059","1.886581238","1",1
"9","BufferCopy",500000,"1051087.2636","2.102199826","1",1
